Parameters:
  Sample : Seo_FAPI1_Perov_OD1.0
  Solvent : <unspecified>
  Comment : Int = 10
  Exc_Wavelength : 397.7 nm
  Exc_Bandpass : 2.5 nm
  Exc_Polarisation : 0.0 °
  Exc_Source : PDL 820
  Exc_Attenuation : 10% (4)
  Det_Wavelength : 806.0 nm
  Det_Bandpass : 6.8 nm
  Det_Polarisation : 54.7 °
  Det_Lens_Position : 10.0 mm
  Det_Attenuation : 100 %
  Det_Grating : 1200gr_500bl (1)
  Detector : VIS-red [HPD]
  Meas_Time : 299.2 s
  Meas_BinWidth : 2000 ps
  Meas_BaseResolution : 250 ps
  Meas_Stop : 400.0 s
  Meas_PeakCounts : 601 counts
  Sync_Frequency : 54620 Hz
  Sync_Source : PDL 820
  Signal_Rate : 2750 cps
  Start_Date : 20/07/2023
  Start_Time : 14:57:58
  PhotonCounter : TimeHarp 260 N 1040436 0121-0120-02.03
  EasyTau : 2568
  Signal_TrigLevel : -70 mV
  Signal_TrigEdge : true
  Signal_Offset : 0 ps
  Signal_Enable : true
  Sync_TrigLevel : -50 mV
  Sync_TrigEdge : true
  Sync_Offset : 0 ps
  Sync_SyncDiv : 1 
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SYS):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.7.49 HW:0.1.2.3 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.7.115 HW:0.1.2.3 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.0.5.61 HW:0.1.2.3 AUX:0.0.0.0
	DEV(MCR):	 SH:1.0.4.100 SW:1.0.5.79 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:1.0.1.2 AUX:0.0.0.0
	DEV(SWT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(ETC):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SMP):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.0.1 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.8.75 HW:0.0.0.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(LSC):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0

Data:
Time [ns]	Intensity [Cnts.]
865.99999349346	257
867.999972342659	277
869.999951191858	281
871.999986884475	260
873.999965733674	294
876.000001426291	273
877.99998027549	299
879.999959124689	281
881.999994817306	260
883.999973666505	276
885.999952515704	305
887.999988208321	269
889.99996705752	285
892.000002750137	282
893.999981599336	265
895.999960448535	285
897.999996141152	274
899.999974990351	261
901.99995383955	291
903.999989532167	268
905.999968381366	329
907.999947230564	283
909.999982923182	277
911.999961772381	275
913.999997464998	283
915.999976314197	280
917.999955163395	246
919.999990856013	315
921.999969705212	261
923.99994855441	289
925.999984247028	271
927.999963096227	280
929.999998788844	250
931.999977638043	290
933.999956487241	276
935.999992179859	280
937.999971029058	275
939.999949878256	273
941.999985570874	285
943.999964420072	284
946.00000011269	263
947.999978961889	275
949.999957811087	286
951.999993503705	290
954.000029196322	254
956.000008045521	280
957.99998689472	255
959.999965743918	265
961.999944593117	297
963.999923442316	278
966.000015978352	238
967.999994827551	256
969.99997367675	259
971.999952525948	243
973.999931375147	296
976.000023911183	276
978.000002760382	286
979.999981609581	246
981.999960458779	281
983.999939307978	256
985.999918157177	238
988.000010693213	306
989.999989542412	265
991.99996839161	280
993.999947240809	288
995.999926090008	251
998.000018626044	271
999.999997475243	277
1001.99997632444	263
1003.99995517364	258
1005.99993402284	286
1008.00002655888	280
1010.00000540807	253
1011.99998425727	268
1013.99996310647	279
1015.99994195567	246
1017.99992080487	267
1020.0000133409	278
1021.9999921901	286
1023.9999710393	245
1025.9999498885	271
1027.9999287377	270
1030.00002127374	274
1032.00000012293	275
1033.99997897213	260
1035.99995782133	285
1037.99993667053	258
1039.99991551973	259
1042.00000805577	271
1043.99998690496	272
1045.99996575416	281
1047.99994460336	284
1049.99992345256	270
1052.0000159886	254
1053.9999948378	308
1055.99997368699	287
1057.99995253619	271
1059.99993138539	277
1062.00002392143	273
1064.00000277063	253
1065.99998161983	283
1067.99996046902	299
1069.99993931822	266
1071.99991816742	260
1074.00001070346	258
1075.99998955266	248
1077.99996840185	299
1079.99994725105	255
1081.99992610025	242
1084.00001863629	294
1085.99999748549	274
1087.99997633469	268
1089.99995518388	279
1091.99993403308	242
1093.99991288228	274
1096.00000541832	257
1097.99998426752	275
1099.99996311672	261
1101.99994196591	252
1103.99992081511	284
1106.00001335115	258
1107.99999220035	261
1109.99997104955	274
1111.99994989875	238
1113.99992874794	260
1116.00002128398	271
1118.00000013318	246
1119.99997898238	256
1121.99995783158	269
1123.99993668078	283
1125.99991552997	290
1128.00000806601	252
1129.99998691521	280
1131.99996576441	278
1133.99994461361	271
1135.9999234628	266
1138.00001599884	244
1139.99999484804	262
1141.99997369724	242
1143.99995254644	277
1145.99993139564	276
1148.00002393167	293
1150.00000278087	252
1151.99998163007	256
1153.99996047927	272
1155.99993932847	253
1157.99991817767	255
1160.0000107137	231
1161.9999895629	255
1163.9999684121	290
1165.9999472613	234
1167.9999261105	258
1170.00001864653	277
1171.99999749573	280
1173.99997634493	240
1175.99995519413	249
1177.99993404333	242
1179.99991289253	285
1182.00000542856	235
1183.99998427776	227
1185.99996312696	243
1187.99994197616	242
1189.99992082536	245
1192.00001336139	236
1193.99999221059	262
1195.99997105979	253
1197.99994990899	242
1199.99992875819	276
1202.00002129422	237
1204.00000014342	267
1205.99997899262	265
1207.99995784182	256
1209.99993669102	281
1211.99991554022	282
1214.00000807625	248
1215.99998692545	246
1217.99996577465	253
1219.99994462385	247
1221.99992347305	280
1224.00001600909	239
1225.99999485828	241
1227.99997370748	259
1229.99995255668	282
1231.99993140588	258
1233.99991025508	255
1236.00000279112	271
1237.99998164031	244
1239.99996048951	257
1241.99993933871	270
1243.99991818791	232
1246.00001072395	263
1247.99998957315	271
1249.99996842234	221
1251.99994727154	270
1253.99992612074	240
1256.00001865678	245
1257.99999750598	264
1259.99997635518	240
1261.99995520437	248
1263.99993405357	237
1265.99991290277	232
1268.00000543881	251
1269.99998428801	247
1271.9999631372	245
1273.9999419864	227
1275.9999208356	245
1278.00001337164	278
1279.99999222084	248
1281.99997107004	252
1283.99994991923	241
1285.99992876843	246
1287.99990761763	242
1290.00000015367	257
1291.99997900287	233
1293.99995785207	222
1295.99993670126	277
1297.99991555046	266
1300.0000080865	244
1301.9999869357	229
1303.9999657849	274
1305.9999446341	244
1307.99992348329	241
1310.00001601933	288
1311.99999486853	224
1313.99997371773	268
1315.99995256693	254
1317.99993141612	262
1319.99991026532	229
1322.00000280136	228
1323.99998165056	226
1325.99996049976	244
1327.99993934896	236
1329.99991819815	248
1332.00001073419	211
1333.99998958339	258
1335.99996843259	229
1337.99994728179	225
1339.99992613099	256
1342.00001866702	237
1343.99999751622	250
1345.99997636542	252
1347.99995521462	235
1349.99993406382	241
1351.99991291302	246
1354.00000544905	240
1355.99998429825	276
1357.99996314745	245
1359.99994199665	211
1361.99992084585	227
1364.00001338188	224
1365.99999223108	252
1367.99997108028	218
1369.99994992948	238
1371.99992877868	278
1373.99990762788	253
1376.00000016391	275
1377.99997901311	248
1379.99995786231	268
1381.99993671151	253
1383.99991556071	248
1386.00000809674	214
1387.99998694594	227
1389.99996579514	255
1391.99994464434	267
1393.99992349354	253
1396.00001602957	255
1397.99999487877	263
1399.99997372797	254
1401.99995257717	243
1403.99993142637	232
1405.99991027557	229
1408.0000028116	244
1409.9999816608	249
1411.99996051	238
1413.9999393592	235
1415.9999182084	251
1418.00001074444	265
1419.99998959363	253
1421.99996844283	229
1423.99994729203	225
1425.99992614123	235
1427.99990499043	231
1429.99999752647	209
1431.99997637566	222
1433.99995522486	247
1435.99993407406	249
1437.99991292326	246
1440.0000054593	249
1441.9999843085	232
1443.99996315769	257
1445.99994200689	227
1447.99992085609	250
1450.00001339213	233
1451.99999224133	250
1453.99997109052	238
1455.99994993972	255
1457.99992878892	244
1459.99990763812	262
1462.00000017416	268
1463.99997902336	224
1465.99995787255	229
1467.99993672175	242
1469.99991557095	228
1472.00000810699	221
1473.99998695619	233
1475.99996580539	256
1477.99994465458	213
1479.99992350378	248
1481.99990235298	252
1483.99999488902	224
1485.99997373822	232
1487.99995258742	238
1489.99993143661	221
1491.99991028581	219
1494.00000282185	216
1495.99998167105	234
1497.99996052025	227
1499.99993936945	261
1501.99991821864	232
1504.00001075468	250
1505.99998960388	233
1507.99996845308	238
1509.99994730228	255
