	k_rad(cm3s-1)	peq_min(cm-3)	k_capture(s-1)	k_emission(s-1)	k_deep(s-1)	k_nr_eff(s-1)	k_bulk_eff(s-1)	S_1(cm s-1)	S_2(cm s-1)	S_lower(cm s-1)	S_upper(cm s-1)	Mobility_values(cm2V-1s-1)	Diffusion_length(um)	LL	sigma_LL_factor
5898	7.386132318461088e-11	2037076777248459.0	1232496.1087938203	724932.8843653861	19363.0566916178	18867.113118318146	348321.5668733345	7.853021400035216	2.9597051461216575	2.9597051461216575	7.853021400035216	0.4102162491441706	1.7214488456352512	0.4534167206253595	2.0880391141076386
5899	7.40258816629855e-11	2037076777248459.0	1169898.7820921224	701349.7281774972	20122.483263333765	19570.739912503446	349759.19789688033	7.853021400035216	2.9597051461216575	2.9597051461216575	7.853021400035216	0.39800157696151156	1.6921376907590118	0.44952675073899107	2.099149817141058
5900	7.345138064523737e-11	2037076777248459.0	1188464.6747555302	714550.7799343464	20527.772717376618	19964.248480868227	347590.17561928614	7.853021400035216	2.9597051461216575	2.9597051461216575	7.853021400035216	0.40030188463524274	1.7023072380422009	0.4666551790814251	2.0605701362698228
5901	7.352994955785277e-11	2041736686974900.5	1304684.6856339872	754890.1762363602	19612.88300523384	19123.577929570503	347442.6003979692	7.853021400035216	2.9597051461216575	2.9597051461216575	7.853021400035216	0.4088316128674302	1.7207135415863068	0.4911906376442694	2.011752859144328
5902	7.376629385364242e-11	2041736686974900.5	1332189.386869795	750791.1514981489	20720.546522238186	20172.576272187413	349546.9010850898	7.853021400035216	2.9597051461216575	2.9597051461216575	7.853021400035216	0.410232239198895	1.7184624247978064	0.48848180540672254	2.012824185285808
5903	7.40713637396529e-11	2041736686974900.5	1279262.370352693	745910.404196397	20448.087620751274	19911.07260100468	350647.56680694735	7.853021400035216	2.9597051461216575	2.9597051461216575	7.853021400035216	0.413362845138563	1.7222975304862156	0.4874104010430233	2.013015261379588
5904	7.428843675515679e-11	2041736686974900.5	1218400.8692212384	726900.2760217837	21722.47167180763	21103.200621424865	352808.94886171765	7.853021400035216	2.9597051461216575	2.9597051461216575	7.853021400035216	0.407434189386746	1.7046562432695511	0.48399910197662904	2.0191012655332874
5905	7.364364299034381e-11	2041736686974900.5	1261201.8887740262	720790.3495454618	21376.3310050212	20770.898644407644	349597.57434582216	7.853021400035216	2.9597051461216575	2.9597051461216575	7.853021400035216	0.40384968414960337	1.704918185756501	0.4851047207735062	2.016927071536534
5906	7.326057056354796e-11	2041736686974900.5	1242562.5310534013	731220.8689965877	21295.17926616215	20702.708527708175	347818.9252194745	7.853021400035216	3.104025107408435	3.104025107408435	7.853021400035216	0.4012986965003158	1.7038648549107163	0.48120519012881735	2.0285937333364688
5907	7.451885751926364e-11	2041736686974900.5	1202708.4761864026	725625.1215702816	20823.68837839045	20252.65661928957	352987.25800694455	7.853021400035216	3.104025107408435	3.104025107408435	7.853021400035216	0.4066977956903412	1.702684841793334	0.47506980216330136	2.0399192067031118
5908	7.354460441904597e-11	2041736686974900.5	1237155.138118813	728518.5382448935	21422.841644468663	20821.292834867116	349205.7508126099	7.937621069270341	3.104025107408435	3.104025107408435	7.937621069270341	0.40482812076073715	1.70793963669459	0.4650467427666347	2.0634142283383863
5909	7.427785906168959e-11	2041736686974900.5	1251664.7906110012	729461.2414582645	21040.620285500543	20460.490119329104	352119.00783654925	7.937621069270341	2.4130942283899546	2.4130942283899546	7.937621069270341	0.40527828832996704	1.701805054376969	0.4732209822430204	2.0461657921846896
5910	7.541368890706016e-11	2041736686974900.5	1186193.621282859	727617.0679496637	19916.06991728984	19394.220008172488	356124.33843727794	7.937621069270341	2.4130942283899546	2.4130942283899546	7.937621069270341	0.40289861309679487	1.687232503679157	0.4780765348879932	2.0370847214337413
5911	7.535613166893832e-11	2054222340013378.5	1272569.4305845157	754871.8496360551	22114.307779697974	21495.648956591187	358909.6387280019	7.937621069270341	2.4130942283899546	2.4130942283899546	7.937621069270341	0.4055045497464889	1.686099422392286	0.4536012031262583	2.0911052634447924
5912	7.489130697470173e-11	2064483510543249.8	1370003.7864550762	755918.7829113326	23405.68724247394	22714.544915984898	358815.71196618915	7.937621069270341	2.4130942283899546	2.4130942283899546	7.937621069270341	0.41995610549880713	1.7161059563197776	0.4543375310555191	2.0911052634447924
5913	7.491615733909351e-11	2064483510543249.8	1368781.991480279	758587.0103189556	22921.436426129687	22260.229232400205	358472.9210617957	7.937621069270341	2.4130942283899546	2.4130942283899546	7.937621069270341	0.39553445160839695	1.6662564977039258	0.45441043838588846	2.0911052634447924
5914	7.449259974753399e-11	2064483510543249.8	1424462.7895872013	769884.6562900795	22925.244493875896	22272.827870753958	356584.65554666077	8.082108558263762	2.4130942283899546	2.4130942283899546	8.082108558263762	0.3980061216419324	1.6758742396952013	0.4553088490236872	2.092086407069646
5915	7.484491715928897e-11	2064483510543249.8	1376548.0063419181	784436.0827492218	21768.77562906798	21190.13571563421	357083.112099534	8.082108558263762	2.4130942283899546	2.4130942283899546	8.082108558263762	0.4184553745434389	1.7171878000972582	0.4749071027524504	2.055424654298418
5916	7.652906401921973e-11	2064483510543249.8	1298960.2180476934	777467.7568051149	21929.215682160684	21337.636226585342	364788.81593170477	8.082108558263762	2.4130942283899546	2.4130942283899546	8.082108558263762	0.405487863257155	1.6724226754913387	0.4722191797794845	2.060366884777564
5917	7.591929575649019e-11	2064483510543249.8	1288317.4597757417	736792.7134407861	22202.551892208903	21564.073864350117	362278.70332068286	8.082108558263762	2.4130942283899546	2.4130942283899546	8.082108558263762	0.3992700821018719	1.6652899343988194	0.47578627727633516	2.0487250413150346
5918	7.479693618997518e-11	2064483510543249.8	1310406.4569617945	731506.9349433737	21916.954335169026	21289.882371283198	356967.527224275	8.082108558263762	2.4130942283899546	2.4130942283899546	8.082108558263762	0.4058544472413652	1.691409143523771	0.47291395562854177	2.046671123194419
5919	7.465218797243965e-11	2064483510543249.8	1287604.41324612	734628.8891287488	21530.978090667904	20927.985761877942	355956.0219111712	8.082108558263762	2.4130942283899546	2.4130942283899546	8.082108558263762	0.40747066902022994	1.6971798961477103	0.45461751044915855	2.0871158103225484
5920	7.525967847072318e-11	2064483510543249.8	1292186.764619772	736808.760013896	22144.99433250927	21509.72759023931	359264.0917166097	8.082108558263762	2.4130942283899546	2.4130942283899546	8.082108558263762	0.4075281635153193	1.6894672698713298	0.46753718459585075	2.058446490818207
5921	7.463886837188473e-11	2064483510543249.8	1275528.8906025235	734024.1758990926	21832.526114552056	21212.517347979363	356180.7770896761	8.11752219439874	2.4130942283899546	2.4130942283899546	8.11752219439874	0.41066475140159764	1.7032811889022177	0.46266877620028135	2.068710299924728
5922	7.506187630403232e-11	2029253151369570.5	1250518.7813942325	721296.6390342149	21441.05553087872	20832.537181841057	355054.73742401507	8.11752219439874	2.4130942283899546	2.4130942283899546	8.11752219439874	0.41245139062869796	1.7096869826840382	0.4665238888363734	2.062221212508065
5923	7.406820125890642e-11	2029253151369570.5	1201510.6524134048	713576.061430821	21296.56306136917	20690.138748544272	350487.87911494134	8.11752219439874	2.4130942283899546	2.4130942283899546	8.11752219439874	0.4200529146466733	1.7365743194417171	0.47050985839835335	2.057919489308333
5924	7.462087792610918e-11	2029253151369570.5	1205442.5707382595	718919.6677020545	21563.12447068356	20946.233582874527	353204.8345196474	8.11752219439874	2.4130942283899546	2.4130942283899546	8.11752219439874	0.4096610843971966	1.7083502290874897	0.440144444064582	2.1226435534152417
5925	7.534690624108091e-11	2029253151369570.5	1221191.0712727793	729012.4898072842	20322.413894434914	19780.27969956309	355271.6106561015	8.11752219439874	2.4130942283899546	2.4130942283899546	8.11752219439874	0.3962334485323372	1.67522516955747	0.45810637404763344	2.079683509914658
5926	7.618037812814217e-11	2029253151369570.5	1168898.7093349954	735650.4789301876	20132.33292308938	19605.133553306874	358807.6001974919	8.11752219439874	2.4130942283899546	2.4130942283899546	8.11752219439874	0.40921673765361716	1.6940403573959424	0.45391366649209774	2.0909100462285464
5927	7.54751637079664e-11	2029253151369570.5	1151417.9449592822	722635.4949158812	22419.32326837827	21757.591673817755	357820.00471477315	8.11752219439874	2.4130942283899546	2.4130942283899546	8.11752219439874	0.39680468019739845	1.670451839932701	0.44435287481516894	2.1168191125225007
5928	7.56173853656493e-11	2029181635730280.0	1241086.3424790541	739795.7596330213	22985.340157437546	22305.30363027414	358995.56820030033	8.11752219439874	2.4130942283899546	2.4130942283899546	8.11752219439874	0.3961540242405929	1.6663467053966416	0.4457969407974459	2.114385523535415
5929	7.530906288365947e-11	2046457240837877.2	1250816.7327740574	732651.1307334955	23395.8395824523	22685.14944450028	359303.6020714701	8.11752219439874	2.4297469330497523	2.4297469330497523	8.11752219439874	0.43810730847987356	1.7516096869622797	0.44921031981215137	2.1052960718064138
5930	7.510651627441345e-11	2046457240837877.2	1348132.7052721449	718989.531721999	23691.645515606713	22948.930555510517	358662.03496038704	8.11752219439874	2.4297469330497523	2.4297469330497523	8.11752219439874	0.40192104180879584	1.6792120512885316	0.47484832737388005	2.0557745864253083
5931	7.378335330219162e-11	2046457240837877.2	1266059.9930033186	719085.0449712285	22014.02556942351	21371.28438350445	351170.07973675086	8.11752219439874	2.4297469330497523	2.4297469330497523	8.11752219439874	0.4375057210198469	1.770561391742369	0.4719514890162129	2.0582249622561624
5932	7.458190768712133e-11	2046457240837877.2	1292662.4226555114	720430.195325561	21832.423156253197	21200.924358983742	354569.1193448983	8.11752219439874	2.4297469330497523	2.4297469330497523	8.11752219439874	0.3891034954355903	1.6617281867447147	0.47382121421983414	2.0535517488652446
5933	7.521771176337234e-11	2046457240837877.2	1209663.9477504843	726818.8082834142	20532.613102597657	19977.91866417388	356188.04762358865	8.11752219439874	2.4297469330497523	2.4297469330497523	8.11752219439874	0.404784263536793	1.691024944673411	0.46262889363212145	2.071677146722356
5934	7.485939497055221e-11	2046457240837877.2	1261746.4481340568	734082.3158531338	21498.18878527261	20896.758028632994	355505.27305566217	8.11752219439874	2.4297469330497523	2.4297469330497523	8.11752219439874	0.40393984312567116	1.6908815977429217	0.46161850789835684	2.071677146722356
5935	7.505639578689176e-11	2046457240837877.2	1242433.2699503945	727011.7022824222	21342.970749954657	20744.552059196874	356233.62657565845	8.11752219439874	2.4297469330497523	2.4297469330497523	8.11752219439874	0.4107439642515636	1.7033190902884943	0.4397686832228264	2.1214953943044508
5936	7.435401729253602e-11	2033082843405015.5	1316248.4487195536	734774.2308471979	22221.732285520222	21580.240010449346	352935.36427037284	8.11752219439874	2.4297469330497523	2.4297469330497523	8.11752219439874	0.4144430912386005	1.7189479978117048	0.444228430632987	2.1142168230351936
5937	7.419100655496427e-11	2033082843405015.5	1271215.1514207844	748007.5495906051	22013.41139082951	21394.802831571626	352023.47753072315	8.11752219439874	2.4297469330497523	2.4297469330497523	8.11752219439874	0.41500051215972583	1.7223300412257254	0.4514360773884923	2.0963751579119427
5938	7.529763176496553e-11	2033082843405015.5	1354995.1172714476	769541.0084303886	22688.525843842555	22049.45389175507	357609.75094732153	8.11752219439874	2.3538373706061444	2.3538373706061444	8.11752219439874	0.4150113257487618	1.7088469717581343	0.45042289174664846	2.0981670558549994
5939	7.453249869172287e-11	2051234178608801.2	1332699.9202268675	763225.9396676825	23819.679691395868	23111.44331883546	356614.8257709162	8.11752219439874	2.3538373706061444	2.3538373706061444	8.11752219439874	0.41981033563668546	1.7210945957024115	0.46006952079695423	2.0746772412957055
5940	7.39412787460612e-11	2029583893130031.2	1367371.8402938521	757476.111467921	23847.196284299684	23131.819251742178	352388.877048838	8.11752219439874	2.3538373706061444	2.3538373706061444	8.11752219439874	0.42167542656438833	1.7352255167531168	0.4580693142658578	2.083165285836119
5941	7.395494616031735e-11	2099691782956751.0	1430848.5894660635	784383.3623602809	25151.301212476505	24383.37798405782	358886.1213554878	8.11752219439874	2.6393947416029655	2.6393947416029655	8.11752219439874	0.4109394188122216	1.6974165960385286	0.4575448135701572	2.0839935244002374
5942	7.435141972337697e-11	2099691782956751.0	1433265.6591678474	761496.2461795299	24859.040547845438	24086.569976483923	360382.5875155429	8.11752219439874	2.6393947416029655	2.6393947416029655	8.11752219439874	0.4102330576307854	1.6924322883054659	0.4673115573542938	2.062825163162246
5943	7.275241614618863e-11	2099691782956751.0	1489119.004520169	764277.5554879569	25751.63612614948	24926.509934605903	353990.1365248465	8.11752219439874	2.6393947416029655	2.6393947416029655	8.11752219439874	0.3998195524417412	1.6858320595195175	0.46745607013018947	2.062825163162246
5944	7.228853302308822e-11	2099691782956751.0	1548322.3022051898	768786.0814852102	26119.991729542027	25275.94813772757	352241.4029985963	8.11752219439874	2.6393947416029655	2.6393947416029655	8.11752219439874	0.427089607043221	1.7466953951214248	0.46873067788222167	2.062825163162246
5945	7.310331892797958e-11	2099691782956751.0	1528517.7314180254	778972.2011863297	23010.754115167125	22360.314037789267	353011.0953656087	8.11752219439874	2.6393947416029655	2.6393947416029655	8.11752219439874	0.4159746447367949	1.721936479303345	0.46635949190794923	2.0639574533787655
5946	7.388833831159468e-11	2099691782956751.0	1477842.369441005	775395.1658975347	22380.63977340373	21762.14444381322	355963.6164428119	7.915904439969625	2.6393947416029655	2.6393947416029655	7.915904439969625	0.4072345999704634	1.6966700927904894	0.469058629394862	2.0582154734980174
5947	7.461288373867608e-11	2099691782956751.0	1502798.2206128268	780511.9286587592	20629.09902147595	20105.099994577777	357583.7352617447	7.915904439969625	2.6393947416029655	2.6393947416029655	7.915904439969625	0.407753244242914	1.6938997700215246	0.4356445451634988	2.1389013769226817
5948	7.390820219689821e-11	2099691782956751.0	1492911.5369856996	777449.3599138776	19837.722922295055	19350.60283679544	353641.92040357593	7.915904439969625	2.6393947416029655	2.6393947416029655	7.915904439969625	0.41352700211762633	1.7153310188237734	0.479804821197531	2.0389466236115084
5949	7.383910187043432e-11	2099691782956751.0	1389698.6812406473	776577.338816159	18262.32947832189	17848.174552504446	351826.94711763045	7.915904439969625	3.3018965886302034	3.3018965886302034	7.915904439969625	0.39160550547483325	1.673546251091151	0.4774832967713478	2.0381041735359484
5950	7.421135169279856e-11	2104103151070076.2	1378077.8193805236	756136.864786685	18459.790961704886	18025.681705243205	354015.5365682052	7.915904439969625	3.3018965886302034	3.3018965886302034	7.915904439969625	0.41174682431033727	1.7107314631488457	0.44900705285352577	2.0958073661994363
5951	7.384706963341438e-11	2104103151070076.2	1353802.1921066423	738143.2877569741	18306.00630394961	17868.912905809775	352209.4907583175	7.915904439969625	3.3018965886302034	3.3018965886302034	7.915904439969625	0.4153080486698631	1.722513052484267	0.44750288834630764	2.100368962468393
5952	7.220500888900274e-11	2104103151070076.2	1307839.8648682337	715112.8846378577	18624.257505393587	18158.160304431753	345064.3532736821	7.915904439969625	3.3018965886302034	3.3018965886302034	7.915904439969625	0.4208278955621982	1.751782108591833	0.44778480766740314	2.100368962468393
5953	7.272896827241746e-11	2104103151070076.2	1325710.976373728	733948.5154304829	18674.736541686354	18217.799569793533	347496.20424482645	7.915904439969625	3.3190912403169723	3.3190912403169723	7.915904439969625	0.4075941325109101	1.7179748589523884	0.43635675186628725	2.123123386400683
5954	7.274365442688766e-11	2075149899907848.0	1371055.8022511646	747439.1469122235	18523.70306732507	18081.705737351513	345320.4362759743	7.915904439969625	3.3190912403169723	3.3190912403169723	7.915904439969625	0.40873385389800493	1.725786388924686	0.4428824188982198	2.106080754650188
5955	7.223325382448127e-11	2075149899907848.0	1407645.3441151741	759184.0692283048	19205.51487547845	18738.027851801977	343680.7114497877	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.43395571763056706	1.782473175519379	0.45959796560266	2.079722352109147
5956	7.455201730736664e-11	2075149899907848.0	1340108.8552482657	762799.0709480013	18547.69745364143	18113.420707384717	353487.10649431543	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4378832327216697	1.7655102525166688	0.44832684115443255	2.0998272383765624
5957	7.42275278123192e-11	2075149899907848.0	1381666.4400071579	767571.7659601866	18998.398275729858	18545.74518594366	352459.7087294839	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4264436749252413	1.7448334338767382	0.4459570265260437	2.0998272383765624
5958	7.378679076594828e-11	2075149899907848.0	1362916.8636828777	757460.9882910799	19042.820999548418	18582.253836340686	350513.55328784353	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.42824654316786204	1.7533652704381386	0.44636483546720207	2.0998272383765624
5959	7.406264999363552e-11	2075149899907848.0	1393084.3525494137	750302.4347891768	19146.409285450532	18676.443033922948	351848.70053443976	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4180312391726485	1.7290369240564576	0.4583083687749546	2.073806974224512
5960	7.335735790542714e-11	2075149899907848.0	1411296.109552874	735423.557861464	18676.645959054524	18220.12670869186	348219.6141659301	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.43528924405411584	1.773536895903088	0.4697392677602084	2.0583995657049226
5961	7.342108090023105e-11	2075149899907848.0	1260622.3196975319	729735.12098197	18822.996588434995	18356.643060963936	348642.78963768185	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.410248666208442	1.720723618122796	0.4784124039840082	2.0343157118105823
5962	7.383657396525204e-11	2059458644413044.5	1261091.6368548241	751163.8091138948	18901.425504118302	18444.33665082884	349440.998236313	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4268328130872617	1.7531531061974943	0.47591319474497806	2.0429483670364466
5963	7.472198934738377e-11	2059458644413044.5	1264695.8613084	740957.9939293736	19827.57335887448	19318.804019344167	354284.6304761556	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.3944343385800671	1.6737441688969077	0.47817142139165303	2.0399803480265146
5964	7.448738600453881e-11	2059458644413044.5	1243133.2842617573	753690.7699794071	20146.22372002651	19630.09733599626	353544.2373573697	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.39754587252352314	1.6820915060994794	0.47341733052011703	2.052684050388645
5965	7.446586977066376e-11	2008669476098489.0	1212291.7948763582	736580.0072678477	20628.701529057467	20076.115020339246	350111.7418724574	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.414450755294524	1.7258816229592613	0.4763071059769979	2.0449160829702215
5966	7.360205707976253e-11	2070558845833029.5	1273581.1319105101	729488.1289791302	22657.03898624972	21986.465397441025	352748.825779452	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.40805528322138285	1.7061004165716496	0.47399009166431283	2.044944812586598
5967	7.354297966677542e-11	2111422539583989.0	1381106.8531598952	751018.3304188396	24300.519263954928	23552.04681641386	357054.1553444592	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4094169522495095	1.6986102461982757	0.46819879354680916	2.052831773353327
5968	7.378747379428726e-11	2111422539583989.0	1361959.9099189155	738492.1062854049	25300.08100183633	24477.31739315455	359088.1559103488	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.432604653049978	1.7410968413748733	0.46938752384576043	2.052347402718631
5969	7.347888778080912e-11	2127831760241807.5	1448960.623056175	774308.1633955989	25722.049110421704	24909.475443385494	359326.67188935255	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.39927283616290815	1.6721222648539817	0.4560834692510548	2.0897421562655025
5970	7.280024822562363e-11	2136538557050595.0	1541554.3608772499	772835.1708620199	26045.295309693825	25210.26843259808	357172.6967431048	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.42099564845826826	1.7221760759258558	0.4613126721436721	2.0710886152033163
5971	7.426036893217318e-11	2136538557050595.0	1486819.4023176811	768170.5486603532	25711.072186053396	24892.53443509693	363512.97871651675	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.43094655177876856	1.7271482590150666	0.4632537789961075	2.068517333779806
5972	7.344598896382992e-11	2141576833638657.2	1520811.5461713586	768610.1172960956	26463.843745605875	25598.06663460001	360875.0544568602	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4283214922239545	1.7281617042976352	0.46318060673015127	2.068517333779806
5973	7.426458134184457e-11	2141576833638657.2	1490543.5565670074	761107.506562596	26370.142291453372	25502.44047100652	364516.25845413737	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.43126759823578903	1.7254120945856186	0.4651469956132259	2.069309216926281
5974	7.308292198985744e-11	2141576833638657.2	1553986.2663573273	776198.7979057407	27388.758030552148	26471.431875335777	360091.03849640896	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.43354912930332445	1.7405675290313378	0.471725253356199	2.0511111471969286
5975	7.393050609173044e-11	2141576833638657.2	1600913.699953583	796949.7807026678	25708.829720625024	24918.103562801458	362406.88600424473	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.42216268912157784	1.7120623551063978	0.4809685810463628	2.0350267833690685
5976	7.364304030635249e-11	2141576833638657.2	1616610.4894048392	792977.8718307242	25728.86126387206	24932.96720673782	361109.483805169	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.42359302005654537	1.7180382363869533	0.459794192406645	2.080416454361778
5977	7.336578854671117e-11	2141576833638657.2	1579938.0486809327	777882.9133217385	25315.515546011888	24530.19471550286	359441.0719488389	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4321204698160759	1.7392677499949052	0.4777200079401218	2.041420707202028
5978	7.239852038048079e-11	2141576833638657.2	1547689.2536711188	768877.8059639181	24916.529779362696	24146.81289073161	354642.1629895662	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4340846120830338	1.7549707667053471	0.4698444428992299	2.0557254569743026
5979	7.306498859961558e-11	2133603782195302.8	1461099.5944623814	767281.7872625306	23938.501361477476	23225.91299583304	356181.10374255414	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4380429784121169	1.7591415993789041	0.4688560709040288	2.0557254569743026
5980	7.25629088216791e-11	2134787912032021.8	1505171.68631196	790830.3805347026	23896.69353227034	23206.735599842392	353959.8861882064	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4240929682432653	1.7363264746999905	0.47538799302072754	2.0476029089265335
5981	7.402223647555928e-11	2118182764734126.5	1419564.464077064	761618.7612974811	23692.10009873718	22989.064864336502	359164.91027178324	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4039847283971404	1.6823385576130918	0.47575864736042256	2.0463859780233777
5982	7.440070783459737e-11	2082012404184780.8	1387703.6247246864	758939.8015573557	23898.678553578986	23181.446029698796	358385.0384147607	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.43513823124608614	1.747899911831678	0.4729192906747186	2.0463859780233777
5983	7.40920287084142e-11	2082012404184780.8	1396080.602212674	745087.7793235786	22980.647128434088	22304.19985956978	356117.07493827346	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.41632907772256117	1.7151410770118283	0.460392491630014	2.0687785151599276
5984	7.380102778401438e-11	2082012404184780.8	1325254.8909996573	734409.7027783399	22230.081794825623	21587.736668380327	354089.5414886794	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4208032899741109	1.7292623594663443	0.45959334914163896	2.0687785151599276
5985	7.317498399894636e-11	2082012404184780.8	1372982.67833408	722949.433246991	23053.338011626132	22352.696877872128	352033.9354448007	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.4178679741376661	1.7282443798398464	0.46160169286628844	2.068924599872122
5986	7.2992637315125e-11	2082012404184780.8	1328815.901918319	721557.163098597	22833.8430212602	22145.258026349275	351004.95516907115	7.596469146262015	3.3190912403169723	3.3190912403169723	7.596469146262015	0.41905210461599285	1.733226275023577	0.46300369810542286	2.0638398899137718
5987	7.36437779214707e-11	2082012404184780.8	1313738.4375379144	742834.5699299024	22113.195497269764	21484.526691241736	353277.8608482793	7.578738325478485	3.3190912403169723	3.3190912403169723	7.578738325478485	0.4070945166973192	1.702814305930909	0.46008368398395966	2.0696918614302913
5988	7.310694101509742e-11	2082012404184780.8	1328406.1342640235	736360.6990325229	24500.36152007866	23725.716528015007	353100.3954762707	7.578738325478485	3.1852353996848604	3.1852353996848604	7.578738325478485	0.4219036304297854	1.7339453446289355	0.4446077534072914	2.1076606148038297
5989	7.487550788766325e-11	2082012404184780.8	1326175.2861229882	753323.415846445	24128.565158064725	23393.10552131107	360735.8534075024	7.578738325478485	3.1852353996848604	3.1852353996848604	7.578738325478485	0.4230141731975271	1.7177528579014698	0.45430748843237045	2.0845833800986324
5990	7.404087436769116e-11	2082012404184780.8	1404334.541315464	758990.2456337162	24010.340374908952	23286.451267879263	356868.85651268606	7.578738325478485	3.1852353996848604	3.1852353996848604	7.578738325478485	0.41511201460154684	1.7108274184959629	0.45339404142968287	2.0845833800986324
5991	7.519939717527742e-11	2082012404184780.8	1278341.8671772878	771462.156511934	22798.25115382861	22155.32203162876	360957.3148081331	7.578738325478485	3.1852353996848604	3.1852353996848604	7.578738325478485	0.41300160470982944	1.6967811105457067	0.4718302890081889	2.055979144336573
5992	7.420722486388852e-11	2084558754405864.8	1396860.696091069	762337.3072356421	25864.848176117706	25031.523547626886	359552.358868047	7.578738325478485	3.1852353996848604	3.1852353996848604	7.578738325478485	0.4219620633590922	1.718436573883987	0.48077840580266307	2.0285277185884127
5993	7.317355591757633e-11	2079401753269234.2	1353866.475602562	742114.6634534065	25239.41274769418	24424.444086212963	353908.217990628	7.578738325478485	3.1852353996848604	3.1852353996848604	7.578738325478485	0.4072920591437658	1.7017098886208673	0.47683613562231153	2.0346525431320024
5994	7.239160802445458e-11	2088167342365455.2	1318727.3670931493	723646.5968401363	27096.168639876683	26137.89064067784	352735.2872491403	7.578738325478485	3.1852353996848604	3.1852353996848604	7.578738325478485	0.4048326805053178	1.6993827391534784	0.48335658553680766	2.024735587286707
5995	7.315019259509445e-11	2088167342365455.2	1308803.9961280453	759055.1827622529	27043.255039099473	26131.750562665286	356151.5293040766	7.578738325478485	3.1852353996848604	3.1852353996848604	7.578738325478485	0.4269859555675773	1.7368697974513814	0.46896532866048196	2.0606702428000356
5996	7.301697614683734e-11	2088167342365455.2	1442653.2194836254	761904.6017187606	28568.666624692178	27556.20976575061	356974.97761137557	7.578738325478485	3.1852353996848604	3.1852353996848604	7.578738325478485	0.4116446978346679	1.7034141487687462	0.4660639601580731	2.0606702428000356
5997	7.321451195943888e-11	2088167342365455.2	1477207.467085427	772525.8329246719	27016.711463182266	26120.207279976396	356430.16519435635	7.578738325478485	3.1852353996848604	3.1852353996848604	7.578738325478485	0.42129036957957244	1.7245723335022098	0.4656216875711268	2.061366830209134
5998	7.326456744155907e-11	2072158281644458.0	1388954.9674616419	744273.2507536556	24896.3340784443	24104.684230304058	353467.57238059776	7.578738325478485	2.9622229023020283	2.9622229023020283	7.578738325478485	0.4191583128487194	1.7273968687918826	0.46344853180644463	2.0648044233241607
5999	7.303917177471405e-11	2072158281644458.0	1407621.782572293	763704.2198307726	25249.61170534247	24455.765114146285	352805.3808136356	7.578738325478485	2.9622229023020283	2.9622229023020283	7.578738325478485	0.4095383753727236	1.7090610488027187	0.44726431677605755	2.102114256864204
6000	7.487853188214214e-11	2059425689423680.0	1421432.8655825143	769070.0400576025	24712.153650372067	23955.957703512657	359621.06979793496	9.91145555726317	0.7439026774363159	0.7439026774363159	9.91145555726317	0.41594438633215985	1.70597610615532	0.4494830577536919	2.108017297243395
6001	7.440342194605142e-11	2059425689423680.0	1414026.6361301397	761955.8980193116	24926.21780000701	24150.30284665069	357685.5944712208	9.907067634030906	0.7439026774363159	0.7439026774363159	9.907067634030906	0.4386510913061419	1.7566561362329451	0.44798470594003426	2.11370815823138
